2320,0.821249
2330,0.826558
2340,0.831326
2350,0.838236
2360,0.836323
2370,0.835324
2380,0.831320
2390,0.839240
2400,0.836013
2410,0.840904
2420,0.846396
2430,0.851509
2440,0.851110
2450,0.857547
2460,0.862243
2470,0.859466
2480,0.855352
2490,0.851854
2500,0.852401
2510,0.851155
2520,0.850979
2530,0.849698
2540,0.849420
2550,0.850623
2560,0.851164
2570,0.850166
2580,0.850816
2590,0.849317
2600,0.848117
2610,0.849580
2620,0.851992
2630,0.852431
2640,0.851235
2650,0.849773
2660,0.848344
2670,0.848291
2680,0.849477
2690,0.849510
2700,0.850179
2710,0.849525
2720,0.850529
2730,0.850562
2740,0.851395
2750,0.852803
2760,0.853026
2770,0.855063
2780,0.855847
2790,0.857745
2800,0.857750
2810,0.858121
2820,0.859127
2830,0.859589
2840,0.860993
2850,0.861605
2860,0.861834
2870,0.862935
2880,0.863247
2890,0.863876
2900,0.865135
2910,0.866378
2920,0.866757
2930,0.867534
2940,0.868462
2950,0.869795
2960,0.871132
2970,0.872427
2980,0.872105
2990,0.873311
3000,0.874472
3010,0.870120
3020,0.871889
3030,0.871990
3040,0.872948
3050,0.872975
3060,0.874849
3070,0.876740
3080,0.872534
3090,0.872788
3100,0.873551
3110,0.872884
3120,0.866989
3130,0.861457
3140,0.861266
3150,0.855695
3160,0.856487
3170,0.851113
3180,0.851148
3190,0.845325
3200,0.838924
3210,0.832787
3220,0.832288
3230,0.834235
3240,0.829723
3250,0.829600
3260,0.830590
3270,0.831705
3280,0.832768
3290,0.832779
3300,0.832077
3310,0.834019
3320,0.834242
3330,0.834398
3340,0.830085
3350,0.823980
3360,0.819012
3370,0.812121
3380,0.806701
3390,0.801037
3400,0.796850
3410,0.790824
3420,0.784701
3430,0.778582
3440,0.772201
3450,0.765776
3460,0.759086
3470,0.753084
3480,0.748854
3490,0.742828
3500,0.743172
3510,0.738763
3520,0.732146
3530,0.732075
3540,0.727657
3550,0.728100
3560,0.721562
3570,0.717519
3580,0.716575
3590,0.711609
3600,0.713572
3610,0.713299
3620,0.707082
3630,0.702783
3640,0.698708
3650,0.698428
3660,0.699221
3670,0.692750
3680,0.687093
3690,0.686183
3700,0.680200
3710,0.681413
3720,0.675463
3730,0.669008
3740,0.664164
3750,0.659106
3760,0.654692
3770,0.648911
3780,0.649470
3790,0.643738
3800,0.642812
3810,0.642364
3820,0.643458
3830,0.638441
3840,0.632539
3850,0.632699
3860,0.625726
3870,0.620721
3880,0.615298
3890,0.617008
3900,0.611904
3910,0.605107
3920,0.600742
3930,0.594541
3940,0.589925
3950,0.590295
3960,0.589777
3970,0.583604
3980,0.577802
3990,0.573801
4000,0.575157
4010,0.574592
4020,0.575123
4030,0.576519
4040,0.575047
4050,0.573822
4060,0.574334
4070,0.574528
4080,0.573778
4090,0.574804
4100,0.576133
4110,0.576831
4120,0.577034
4130,0.577078
4140,0.577403
4150,0.578479
4160,0.578849
4170,0.579788
4180,0.581110
4190,0.582443
4200,0.583671
4210,0.584453
4220,0.585566
4230,0.586044
4240,0.587316
4250,0.587798
4260,0.588997
4270,0.589102
4280,0.589109
4290,0.589612
4300,0.590286
4310,0.591761
4320,0.590680
4330,0.590189
4340,0.589359
4350,0.589175
4360,0.587850
4370,0.586449
4380,0.585215
4390,0.584228
4400,0.582935
4410,0.581898
4420,0.581028
4430,0.579584
4440,0.578593
4450,0.577107
4460,0.576147
4470,0.576549
4480,0.576283
4490,0.574575
4500,0.574489
4510,0.573771
4520,0.573352
4530,0.572863
4540,0.573238
4550,0.572748
4560,0.572499
4570,0.571574
4580,0.571989
4590,0.570630
4600,0.570661
4610,0.570956
4620,0.571013
4630,0.571635
4640,0.571552
4650,0.571788
4660,0.570812
4670,0.570703
4680,0.572962
4690,0.572756
4700,0.573991
4710,0.574248
4720,0.575609
4730,0.575699
4740,0.575352
4750,0.574884
4760,0.573880
4770,0.573241
4780,0.574580
4790,0.573411
4800,0.573033
4810,0.573709
4820,0.572896
4830,0.571514
4840,0.572470
4850,0.573945
4860,0.576200
4870,0.577510
4880,0.578291
4890,0.578642
4900,0.579590
4910,0.579614
4920,0.580474
4930,0.580907
4940,0.581679
4950,0.582637
4960,0.582843
4970,0.583916
4980,0.585131
4990,0.585145
5000,0.592977
5010,0.597875
5020,0.604194
5030,0.609440
5040,0.606465
5050,0.602380
5060,0.607700
5070,0.606502
5080,0.606343
5090,0.612816
5100,0.620154
5110,0.625371
5120,0.632059
5130,0.639886
5140,0.646037
5150,0.651952
5160,0.658339
5170,0.664123
5180,0.662313
5190,0.658426
5200,0.657042
5210,0.656237
5220,0.662860
5230,0.667673
5240,0.673042
5250,0.681181
5260,0.680022
5270,0.680013
5280,0.684924
5290,0.692735
5300,0.697584
5310,0.695518
5320,0.700579
5330,0.698286
5340,0.704345
5350,0.709819
5360,0.707404
5370,0.712623
5380,0.708883
5390,0.707563
5400,0.714441
5410,0.713455
5420,0.719182
5430,0.723822
5440,0.731281
5450,0.730507
5460,0.736898
5470,0.743405
5480,0.740653
5490,0.739698
5500,0.739137
5510,0.738687
5520,0.739112
5530,0.739515
5540,0.739264
5550,0.740412
5560,0.740081
5570,0.740282
5580,0.741265
5590,0.740373
5600,0.740387
5610,0.740987
5620,0.739744
5630,0.740327
5640,0.741420
5650,0.741979
5660,0.739874
5670,0.738951
5680,0.739768
5690,0.741248
5700,0.741265
5710,0.741888
5720,0.742608
5730,0.743569
5740,0.745003
5750,0.746029
5760,0.747255
5770,0.748262
5780,0.749560
5790,0.751042
5800,0.751469
5810,0.751798
5820,0.750852
5830,0.751830
5840,0.750488
5850,0.750020
5860,0.751839
5870,0.751825
5880,0.751210
5890,0.750168
5900,0.750885
5910,0.749483
5920,0.748971
5930,0.749376
5940,0.750543
5950,0.751210
5960,0.750328
5970,0.751098
5980,0.751304
5990,0.750073
6000,0.743751
6010,0.743185
6020,0.744814
6030,0.745856
6040,0.747830
6050,0.748745
6060,0.750599
6070,0.750486
6080,0.751504
6090,0.751160
6100,0.745115
6110,0.739467
6120,0.734648
6130,0.729674
6140,0.723795
6150,0.718461
6160,0.714309
6170,0.709854
6180,0.703609
6190,0.697121
6200,0.690738
6210,0.684519
6220,0.678224
6230,0.673365
6240,0.674687
6250,0.673971
6260,0.667433
6270,0.667155
6280,0.661022
6290,0.656727
6300,0.651882
6310,0.653240
6320,0.652509
6330,0.648187
6340,0.641348
6350,0.637249
6360,0.637105
6370,0.630357
6380,0.625228
6390,0.625295
6400,0.625336
6410,0.620618
6420,0.621308
6430,0.620621
6440,0.615817
6450,0.609113
6460,0.609037
6470,0.603748
6480,0.604278
6490,0.603944
6500,0.605414
6510,0.605501
6520,0.607324
6530,0.607821
6540,0.608601
6550,0.607702
6560,0.607292
6570,0.607201
6580,0.608250
6590,0.607572
6600,0.607655
6610,0.609173
6620,0.604152
6630,0.603798
6640,0.604191
6650,0.603393
6660,0.602747
6670,0.605233
6680,0.606926
6690,0.605938
6700,0.601745
6710,0.597472
6720,0.598548
6730,0.600175
6740,0.593332
6750,0.592941
6760,0.592091
6770,0.593141
6780,0.592784
6790,0.588075
6800,0.582704
6810,0.576691
6820,0.569989
6830,0.569335
6840,0.569043
6850,0.570264
6860,0.564589
6870,0.564697
6880,0.566138
6890,0.562124
6900,0.561595
6910,0.555648
6920,0.550763
6930,0.545101
6940,0.545506
6950,0.540675
6960,0.540298
6970,0.535837
6980,0.534928
6990,0.534258
7000,0.533001
7010,0.532774
7020,0.532061
7030,0.530642
7040,0.529487
7050,0.528585
7060,0.527909
7070,0.526801
7080,0.526714
7090,0.526478
7100,0.525074
7110,0.524266
7120,0.524132
7130,0.523038
7140,0.522761
7150,0.521534
7160,0.521099
7170,0.519617
7180,0.518371
7190,0.516935
7200,0.515475
7210,0.515350
7220,0.515249
7230,0.514602
7240,0.513794
7250,0.512783
7260,0.512419
7270,0.511419
7280,0.512636
7290,0.512058
7300,0.511722
7310,0.510938
7320,0.509595
7330,0.508592
7340,0.508208
7350,0.507834
7360,0.507240
7370,0.506908
7380,0.505907
7390,0.505586
7400,0.503843
7410,0.503314
7420,0.502669
7430,0.501494
7440,0.501103
7450,0.500315
7460,0.498940
7470,0.498090
7480,0.497986
7490,0.496131
7500,0.494887
7510,0.494641
7520,0.493617
7530,0.494504
7540,0.493706
7550,0.492411
7560,0.491163
7570,0.492342
7580,0.490917
7590,0.490961
7600,0.491385
7610,0.490082
7620,0.491016
7630,0.491032
7640,0.489673
7650,0.488709
7660,0.489212
7670,0.490588
7680,0.489277
7690,0.489070
7700,0.488896
7710,0.489370
7720,0.488565
7730,0.488299
7740,0.488138
7750,0.488299
7760,0.488745
7770,0.487899
7780,0.488561
7790,0.487531
7800,0.486802
7810,0.486012
7820,0.484524
7830,0.484394
7840,0.483796
7850,0.483407
7860,0.483335
7870,0.481994
7880,0.480858
7890,0.480233
7900,0.479800
7910,0.478369
7920,0.477286
7930,0.477209
7940,0.475945
7950,0.474884
7960,0.474074
7970,0.473390
7980,0.473136
7990,0.472475
8000,0.472268
8010,0.469031
8020,0.475436
8030,0.472457
8040,0.468364
8050,0.474144
8060,0.479433
8070,0.484752
8080,0.484288
8090,0.482405
8100,0.481949
8110,0.480615
8120,0.485138
8130,0.484509
8140,0.492697
8150,0.498283
8160,0.496322
8170,0.495455
8180,0.502889
8190,0.502555
8200,0.509783
8210,0.507401
8220,0.505232
8230,0.502018
8240,0.500249
8250,0.507455
8260,0.513260
8270,0.517969
8280,0.522804
8290,0.527580
8300,0.531725
8310,0.539850
8320,0.546541
8330,0.553546
8340,0.561576
8350,0.568214
8360,0.574353
8370,0.582445
8380,0.588672
8390,0.594580
8400,0.601891
8410,0.608437
8420,0.616140
8430,0.623456
8440,0.630507
8450,0.638080
8460,0.645561
8470,0.650923
8480,0.657256
8490,0.664219
8500,0.665228
8510,0.666717
8520,0.667697
8530,0.668963
8540,0.669048
8550,0.668094
8560,0.668023
8570,0.667305
8580,0.668586
8590,0.669898
8600,0.669673
8610,0.669602
8620,0.670081
8630,0.670286
8640,0.671790
8650,0.672203
8660,0.672274
8670,0.673080
8680,0.673865
8690,0.672723
8700,0.672196
8710,0.671819
8720,0.671836
8730,0.671311
8740,0.669691
8750,0.671025
8760,0.671619
8770,0.672387
8780,0.671232
8790,0.672542
8800,0.671535
8810,0.672605
8820,0.673306
8830,0.675369
8840,0.674076
8850,0.675268
8860,0.676255
8870,0.674959
8880,0.674365
8890,0.673849
8900,0.675144
8910,0.674930
8920,0.674208
8930,0.674099
8940,0.674954
8950,0.675038
8960,0.675759
8970,0.676044
8980,0.676959
8990,0.675903
9000,0.675903
